sample	chromosome	start	end	probes	log2
46	11	69210000	69310000	6	2.0217
46	11	69330000	69690000	19	2.6579
46	11	69710000	69950000	10	2.2822
46	11	69970000	70210000	13	1.1152
46	11	70230000	70390000	9	-0527
46	11	70410000	78370000	388	0.2464
46	11	78390000	79310000	47	-0.0738
46	11	79330000	89010000	476	-0.9385
46	11	89030000	89930000	29	-0.2516
46	11	89950000	102550000	622	-0.9397
46	11	102570000	103330000	36	-0.2504
46	11	103350000	107710000	219	-0.9239
46	11	107730000	108190000	24	-0.1768
46	11	108210000	134930000	1335	-0.8674
46	12	170000	48370000	2197	0.1227
46	12	48390000	58210000	488	0.2383
46	12	58230000	93070000	1732	0.0729
46	12	93090000	109990000	840	0.1465
46	12	110010000	113010000	151	0.3333
46	12	113030000	114470000	71	0.1453
46	12	114490000	114610000	7	-0.6477
46	12	114630000	120810000	309	0.1292
46	12	120830000	124510000	182	0.3458
46	12	124530000	126510000	98	0.1671
46	12	126530000	132030000	272	-0.0674
46	12	132050000	133490000	67	0.1104
46	12	133510000	133670000	9	-5
46	12	133690000	133830000	8	0.1123
46	13	19270000	42130000	1137	0.1185
46	13	42150000	115090000	3595	-0.8707
46	14	19090000	31010000	546	0.0283
46	14	31030000	31990000	49	0351
46	14	32010000	34730000	136	0.0202
46	14	34750000	36350000	81	0.4242
46	14	36370000	38350000	100	0.1455
46	14	38370000	49890000	573	-0.0028
46	14	49910000	51250000	68	0.3655
46	14	51270000	58630000	366	0.0822
46	14	58650000	58950000	16	0.66
46	14	58970000	63850000	244	0.0816
46	14	63870000	65050000	60	0.4469
46	14	65070000	73070000	400	0.0967
46	14	73090000	78710000	282	0.2368
46	14	78730000	88770000	502	-0.01
46	14	88790000	97370000	425	0.1882
46	14	97390000	99350000	99	-0.0843
46	14	99370000	106010000	330	0.2464
46	14	106030000	107270000	62	-0.0318
46	15	20070000	22310000	22	0.2714
46	15	22330000	39990000	765	-0.3727
46	15	40010000	46090000	299	-0.1184
46	15	46110000	48430000	116	-0.4846
46	15	48450000	53090000	232	-0.156
46	15	53130000	55450000	117	-0.4271
46	15	55470000	60870000	268	-0.1928
46	15	60890000	63210000	117	-0.4098
46	15	63230000	71450000	411	-0.1517
46	15	71470000	71930000	24	-0519
46	15	71950000	79390000	368	-0.1682
46	15	79410000	82430000	151	-0.3683
46	15	82450000	86430000	156	-0.1857
46	15	86450000	89110000	133	-0.4511
46	15	89130000	94150000	252	-0.2116
46	15	94170000	102390000	409	-0.3767
46	16	90000	5470000	265	0.1344
46	16	5490000	8570000	153	-0.0538
46	16	8590000	35130000	1056	0.1662
46	16	46470000	58830000	610	-0.7948
46	16	58850000	66170000	367	-1.0484
46	16	66190000	70910000	229	-0.6522
46	16	70930000	71190000	14	-2.2919
46	16	71210000	71670000	23	-0.8325
46	16	71690000	72070000	20	-0.3884
46	16	72090000	78930000	340	-0.8806
46	16	78950000	80570000	81	-1.1394
46	16	80590000	82910000	116	-0.8262
46	16	82930000	83550000	32	-1.2179
46	16	83570000	90150000	326	-0.801
46	17	10000	2990000	144	0.1546
46	17	3010000	3250000	12	-0.3672
46	17	3270000	10650000	369	0.1737
46	17	10670000	15450000	240	0.0248
46	17	15490000	17770000	101	-0.6636
46	17	17790000	21190000	126	0.7605
46	17	21210000	25710000	54	-084
46	17	25730000	28790000	154	0.7841
46	17	28810000	29630000	39	1.0688
46	17	29650000	30190000	28	0.7606
46	17	30210000	30750000	26	1.0383
46	17	30770000	31410000	32	0.7299
46	17	31430000	33850000	120	-0.0755
46	17	33870000	34130000	14	-0.6527
46	17	34150000	39090000	224	0.3048
46	17	39110000	42210000	156	-0.69
46	17	42230000	45690000	141	0.1416
46	17	45710000	46590000	45	-0.7222
46	17	46610000	46730000	7	0.2786
46	17	46750000	49390000	133	-0931
46	17	49410000	52450000	152	-1.0167
46	17	52470000	53710000	63	-0.0143
46	17	53730000	54590000	44	-1.1758
46	17	54610000	54870000	14	-0.3834
46	17	54890000	56690000	90	0.1917
46	17	56710000	56990000	15	-0.4969
46	17	57010000	57590000	30	0.2886
46	17	57610000	61890000	206	0.8467
46	17	61910000	62350000	23	0.0918
46	17	62370000	63630000	56	0.8764
46	17	63650000	65110000	74	0.1406
46	17	65130000	65670000	28	0.737
46	17	65690000	66270000	30	1.0932
46	17	66290000	66930000	33	0.6183
46	17	66950000	68110000	59	-0924
46	17	68130000	69330000	61	0.0503
46	17	69350000	70310000	49	-1.0462
46	17	70330000	71130000	40	0.1263
46	17	71150000	71650000	25	-0.6539
46	17	71670000	71770000	6	0.3005
46	17	71790000	72350000	29	0.7901
46	17	72370000	72910000	28	0.1248
46	17	72930000	73090000	9	0.9195
46	17	73110000	74410000	66	0.2032
46	17	74430000	75470000	51	0.7787
46	17	75490000	75730000	13	-0.1669
46	17	75750000	76110000	19	-0.802
46	17	76130000	76850000	37	0.1586
46	17	76870000	77670000	36	-0.7959
46	17	77690000	80650000	147	0.182
46	17	80670000	81150000	25	0564
46	18	70000	2490000	120	0.0044
46	18	2510000	3850000	68	0.3322
46	18	3870000	11690000	390	0.0378
46	18	11710000	22130000	328	0.248
46	18	22150000	35170000	650	0.0965
46	18	35190000	43130000	396	-0.0522
46	18	43150000	78010000	1720	0.0768
46	19	270000	24350000	1132	0.2427
46	19	28250000	32350000	206	0.0263
46	19	32370000	52930000	1007	0.2026
46	19	52950000	54250000	65	0.4818
46	19	54270000	55210000	48	0.1274
46	19	55230000	55370000	8	-0.958
46	19	55390000	59090000	185	0.1249
46	20	70000	6090000	301	0.139
46	20	6110000	13510000	369	-0.061
46	20	13530000	29610000	632	0.0787
46	20	29630000	37430000	380	0.2863
46	20	37450000	62890000	1264	0.108
46	21	9430000	9530000	6	-3.843
46	21	9570000	14950000	34	0.3567
46	21	15070000	15190000	5	-4.1273
46	21	15210000	48090000	1626	0.1009
46	22	16930000	17270000	14	-0.322
46	22	17290000	30970000	619	0.1671
46	22	30990000	31170000	10	-0.7179
46	22	31190000	31450000	14	0.1221
46	22	31470000	32970000	76	-0.6189
46	22	32990000	35630000	133	-1.0861
46	22	35650000	51170000	771	-0.7221
46	23	70000	51370000	2501	0.0518
46	23	51390000	51490000	5	-1.4095
46	23	51510000	54610000	120	0.1572
46	23	54630000	67390000	436	-0.1474
46	23	67410000	71710000	210	0.1498
46	23	71730000	122690000	2359	-0.0454
46	23	122710000	123350000	33	0.4742
46	23	123370000	155230000	1521	-0.0533
46	24	2670000	59030000	596	-4.9606
47	1	750000	14090000	609	-0.7376
47	1	14110000	15370000	64	-1.0449
47	1	15390000	16850000	73	-0.6563
47	1	16930000	17270000	10	0.7388
47	1	17290000	18930000	82	-0.7702
47	1	18950000	24250000	265	0.2447
47	1	24270000	24350000	5	-4.4083
47	1	24370000	27470000	155	0.1762
47	1	27490000	29110000	81	0.4047
47	1	29130000	33890000	229	0.2398
47	1	33910000	35350000	73	0.0076
47	1	35370000	48410000	645	0.278
47	1	48430000	50990000	129	-0.8258
47	1	51010000	53690000	135	-0.4329
47	1	53710000	84830000	1539	-0.7918
47	1	84850000	87590000	138	-0.4988
47	1	87610000	91470000	194	-0.7874
47	1	91490000	91990000	25	0.3265
47	1	92010000	121290000	1400	-0.7114
47	1	121310000	143530000	6	-0.0277
47	1	144010000	152070000	211	1.3875
47	1	152090000	156290000	211	0.9859
47	1	156310000	160570000	213	0.7449
47	1	160590000	187810000	1353	0.0248
47	1	187830000	196670000	443	0.1459
47	1	196690000	196770000	5	-1.7212
47	1	196790000	222690000	1257	0.2009
47	1	222710000	223350000	32	0.6828
47	1	223370000	248190000	1211	0.2177
47	1	248210000	249210000	37	-0.2986
47	2	30000	8670000	423	-0.8379
47	2	8690000	11950000	164	-0623
47	2	11970000	17430000	270	-0.8362
47	2	17450000	234550000	10259	0.1832
47	2	234570000	243050000	418	-0.7447
47	3	70000	3750000	185	0.4283
47	3	3770000	9290000	274	-0.6459
47	3	9310000	11630000	117	0.3544
47	3	11650000	11750000	6	-0.6054
47	3	11770000	14190000	122	0.2977
47	3	14210000	17890000	184	0.7112
47	3	17910000	18790000	44	0.158
47	3	18810000	19490000	35	0091
47	3	19510000	32490000	646	0.0847
47	3	32510000	33950000	73	0.4151
47	3	33970000	36910000	148	-0.0175
47	3	36930000	37590000	34	0.4365
47	3	37610000	37730000	7	-0.9815
47	3	37750000	46750000	449	0.1568
47	3	46770000	46850000	5	-2.393
47	3	46870000	47310000	23	0.3103
47	3	47330000	47530000	11	1.1298
47	3	47550000	47950000	21	0.3268
47	3	47970000	53530000	277	-0605
47	3	53550000	56150000	131	-0.862
47	3	56170000	58770000	130	-0.4813
47	3	58790000	75610000	835	-0.859
47	3	75630000	75770000	7	-3.9711
47	3	75790000	90250000	720	-0.8817
47	3	90270000	93790000	16	038
47	3	93810000	118850000	1247	0.1094
47	3	118870000	135570000	828	0.223
47	3	135590000	185750000	2496	0.7146
47	3	185770000	195730000	493	007
47	3	195750000	197850000	103	0.7201
47	4	50000	9110000	442	-0.7187
47	4	9130000	9210000	5	-3.2783
47	4	9390000	18930000	472	-0.9774
47	4	18950000	20130000	60	0.0812
47	4	20150000	68130000	2206	-0.8235
47	4	68150000	119010000	2524	-0.7162
47	4	119030000	144450000	1256	0.1804
47	4	144470000	146550000	105	-0.7356
47	4	146570000	166390000	984	0.1746
47	4	166410000	172510000	305	-0.7266
47	4	172530000	175250000	137	0.1376
47	4	175270000	188250000	649	-0.7896
47	4	188270000	188650000	20	-4.4277
47	4	188670000	191030000	115	-0.9145
47	5	30000	36350000	1782	0.0936
47	5	36370000	36850000	25	-0.9408
47	5	36870000	37490000	32	-0.0188
47	5	37510000	38930000	72	-0.8115
47	5	38950000	39130000	10	0.2753
47	5	39150000	43470000	216	-0.8322
47	5	43490000	65730000	925	0.1123
47	5	65750000	76970000	470	-0.7468
47	5	76990000	96830000	987	0.1592
47	5	96850000	137050000	1998	0.0259
47	5	137070000	140150000	152	0.2302
47	5	140170000	169790000	1470	0.0035
47	5	169810000	176210000	307	0.1351
47	5	176230000	180710000	209	0.6726
47	6	170000	8970000	439	-0.7723
47	6	8990000	20150000	557	0.7206
47	6	20170000	20690000	27	1343
47	6	20710000	20930000	12	0.9535
47	6	20950000	33170000	590	0.1168
47	6	33190000	39090000	292	0.269
47	6	39110000	40990000	95	0.042
47	6	41010000	45430000	220	0.2781
47	6	45450000	57570000	602	0.0992
47	6	57590000	62450000	68	-0.3641
47	6	62470000	73490000	549	0.0956
47	6	73510000	73690000	10	-0.8905
47	6	73710000	126230000	2603	0.1356
47	6	126250000	147490000	1055	0.7088
47	6	147510000	148190000	35	1.2035
47	6	148210000	160830000	623	0.9387
47	6	160850000	163650000	140	0.8042
47	6	163670000	168130000	218	0.0647
47	6	168150000	170890000	134	-0.8686
47	7	50000	62570000	2841	0.1517
47	7	62590000	66570000	147	0.4457
47	7	66590000	87670000	956	0.1653
47	7	87690000	88110000	22	0.68
47	7	88130000	95790000	380	0.129
47	7	95810000	102450000	310	0.803
47	7	102470000	104410000	98	0.0951
47	7	104430000	105190000	36	0.855
47	7	105210000	108230000	152	0.2421
47	7	108250000	127450000	960	0.0796
47	7	127470000	133870000	312	0.2256
47	7	133890000	134490000	29	0.7521
47	7	134510000	159110000	1174	0.1405
47	8	190000	1610000	72	-0.9689
47	8	1630000	31110000	1387	-0.7315
47	8	31130000	36990000	293	-0.934
47	8	37010000	55910000	739	0.1445
47	8	55930000	86090000	1501	-0.7692
47	8	86110000	86550000	23	0.1473
47	8	86850000	107230000	1016	-0.712
47	8	107250000	117250000	499	0.1922
47	8	117270000	120410000	157	-8e-04
47	8	120430000	129310000	444	0.2019
47	8	129330000	140590000	560	0.0417
47	8	140610000	146290000	271	0.2195
47	9	210000	2590000	118	0.189
47	9	2610000	7170000	227	0.4216
47	9	7190000	7770000	29	0.1119
47	9	7790000	10790000	151	-0.4376
47	9	10810000	26350000	773	0.3325
47	9	26370000	28370000	100	-0428
47	9	28390000	34650000	310	0.3707
47	9	34670000	74270000	382	0.1857
47	9	74290000	76390000	106	0.4883
47	9	76410000	85870000	469	0.071
47	9	85890000	86650000	39	0.3899
47	9	86670000	88190000	77	0.1057
47	9	88210000	88690000	25	0.4774
47	9	88710000	94750000	287	0.0895
47	9	94770000	103430000	422	0.2275
47	9	103450000	122490000	945	0.0634
47	9	122510000	134890000	611	-0.6635
47	9	134910000	141070000	297	0.1937
47	10	110000	5110000	250	0.1007
47	10	5130000	13030000	393	-0.7689
47	10	13050000	13830000	40	0.2776
47	10	13850000	38610000	1207	-0.69
47	10	38630000	43110000	24	0736
47	10	43130000	46210000	154	0.2699
47	10	46970000	47130000	9	1.4174
47	10	47150000	69570000	991	0.1079
47	10	69590000	77170000	374	0.3009
47	10	77190000	95290000	873	0.121
47	10	95310000	96410000	56	0.6898
47	10	96430000	96930000	26	-0.1158
47	10	96950000	106610000	481	0.2088
47	10	106630000	114490000	393	-0.0139
47	10	114510000	117430000	147	-0.6863
47	10	117450000	125850000	418	0.1537
47	10	125930000	126030000	6	-0.9674
47	10	126050000	129850000	183	0.1782
47	10	129870000	135430000	272	-0.7791
47	11	210000	18950000	916	-0.611
47	11	18970000	30850000	593	-0.7774
47	11	30870000	35950000	255	-0669
47	11	35970000	36410000	23	0.4559
47	11	36430000	44390000	395	-0382
47	11	44410000	49990000	264	0.421
47	11	50010000	61210000	329	0.104
47	11	61230000	78450000	841	0.2211
47	11	78470000	92130000	658	0.0961
47	11	92150000	102970000	532	-0.8178
47	11	102990000	103210000	12	0.3439
47	11	103230000	130090000	1340	-0.7854
47	11	130110000	134930000	242	0.0082
47	12	170000	1710000	77	0.4058
47	12	1730000	7790000	301	1.1946
47	12	7810000	8170000	19	1661
47	12	8190000	26470000	906	0.7223
47	12	26490000	26990000	26	0.2406
47	12	27010000	31410000	217	0.6899
47	12	31430000	31870000	23	1.373
47	12	31890000	32210000	17	0.4004
47	12	32230000	39110000	150	0.0459
47	12	39130000	59550000	1015	-0.6937
47	12	59570000	116390000	2824	0.0582
47	12	116410000	122910000	322	0.22
47	12	122930000	123290000	19	0971
47	12	123310000	125610000	115	0.2435
47	12	125630000	133490000	383	0.0496
47	12	133510000	133670000	9	-4.7757
47	12	133690000	133830000	8	0.2653
47	13	19270000	20650000	70	0.829
47	13	20670000	36150000	769	0.212
47	13	36170000	81210000	2235	-0.794
47	13	81230000	86550000	265	0.1416
47	13	86570000	93830000	356	0.6867
47	13	93850000	96850000	149	1835
47	13	96870000	102770000	295	1.8356
47	13	102790000	115090000	593	1.3051
47	14	19090000	24110000	202	-0.6315
47	14	24130000	28890000	238	-0.9971
47	14	28910000	30690000	90	-0.767
47	14	30710000	32030000	67	-0.3784
47	14	32050000	36030000	199	-0.7661
47	14	36050000	36350000	16	0.1493
47	14	36370000	38310000	98	-0.7153
47	14	38330000	49910000	576	-0.907
47	14	49930000	107270000	2853	-0.7015
47	15	20070000	20410000	8	0.0495
47	15	20430000	22590000	28	1.4177
47	15	22750000	23010000	14	-019
47	15	23030000	40250000	750	0.105
47	15	40270000	45910000	277	-0558
47	15	45930000	46930000	50	-1.0611
47	15	46950000	48390000	73	0.0274
47	15	48410000	52990000	229	0.2891
47	15	53010000	55790000	139	-0.0024
47	15	55810000	60970000	256	-0.6765
47	15	60990000	62130000	58	-1.1076
47	15	62150000	64970000	141	-0.6038
47	15	64990000	66410000	72	0.2364
47	15	66430000	67330000	46	0.7197
47	15	67350000	69730000	120	0.2315
47	15	69750000	84830000	718	-0.7145
47	15	84930000	86750000	83	0.0709
47	15	86770000	89110000	117	0414
47	15	89130000	90170000	53	0.7686
47	15	90190000	102390000	608	0.123
47	16	90000	31950000	1425	0.1327
47	16	32410000	33610000	15	1.0271
47	16	33630000	35110000	33	0.2305
47	16	35130000	59210000	630	-0.7308
47	16	59230000	66370000	358	-0.9498
47	16	66390000	70830000	216	-0.6375
47	16	70850000	71190000	17	-2.2107
47	16	71210000	81710000	521	-0.7843
47	16	81730000	82230000	25	-0.1558
47	16	82250000	83690000	73	-1.0494
47	16	83710000	90150000	319	-0.7431
47	17	10000	1530000	72	0.0109
47	17	1550000	10570000	449	0.3384
47	17	10590000	15310000	237	-0.0805
47	17	15330000	22130000	270	0.1886
47	17	25290000	29830000	221	-0.6148
47	17	29850000	45130000	705	-0.0353
47	17	45150000	49410000	212	0.2983
47	17	49430000	56470000	351	0.0706
47	17	56490000	60670000	202	0.4634
47	17	60690000	65470000	231	0.2576
47	17	65490000	66270000	40	0.9326
47	17	66290000	67070000	40	0.6337
47	17	67090000	67350000	14	1.2167
47	17	67370000	80130000	628	0.6563
47	17	80150000	81150000	51	0.3624
47	18	70000	2370000	114	1.0069
47	18	2390000	3650000	64	1.2718
47	18	3670000	5330000	84	1.0092
47	18	5350000	24310000	753	0.2147
47	18	24330000	26750000	122	-0.0241
47	18	26770000	35170000	419	0.2011
47	18	35190000	40970000	289	0.0234
47	18	40990000	42890000	95	-0.9854
47	18	42910000	62450000	964	0.1271
47	18	62470000	78010000	768	-0.8006
47	19	270000	1390000	56	0.1763
47	19	1410000	4590000	160	-0.0681
47	19	4610000	5210000	31	0.2677
47	19	5230000	5970000	38	1.2231
47	19	5990000	9090000	141	0.2807
47	19	9110000	12830000	185	-0.4438
47	19	12850000	13670000	42	0.1261
47	19	13690000	15570000	95	0.6894
47	19	15590000	15810000	12	0.9447
47	19	15830000	16610000	40	1.4893
47	19	16630000	24110000	325	1.0826
47	19	24130000	30390000	115	0.1183
47	19	30410000	32770000	119	0.8123
47	19	32790000	33650000	44	1.3176
47	19	33670000	33850000	10	0.9629
47	19	33870000	34370000	26	0.4268
47	19	34390000	34710000	17	0.9288
47	19	34730000	38550000	188	0.3908
47	19	38570000	41230000	133	-0.0858
47	19	41250000	42970000	86	-0.6628
47	19	42990000	43850000	44	-0.3056
47	19	43870000	52890000	436	-0.6738
47	19	52910000	53990000	55	-0.1374
47	19	54010000	55270000	63	-0.6432
47	19	55290000	55370000	5	-1.8884
47	19	55390000	59090000	185	-0.6665
47	20	70000	24010000	1193	-0.745
47	20	24030000	26230000	101	0.1382
47	20	29430000	38070000	420	-0.6257
47	20	38090000	38950000	44	-1.2023
47	20	38970000	49470000	525	-0.7233
47	20	49490000	61450000	592	-0.0586
47	20	61470000	62890000	71	-0.6166
47	21	9430000	9530000	6	-4.3137
47	21	9570000	14950000	34	0.3091
47	21	15070000	15190000	5	-4.6094
47	21	15210000	36970000	1078	0.1666
47	21	36990000	47450000	516	0.7067
47	21	47470000	48090000	32	-0857
47	22	16930000	17270000	14	-0.6664
47	22	17290000	51170000	1623	0.4687
47	23	70000	18130000	870	-0.8011
47	23	18150000	34510000	810	0.1112
47	23	34530000	37030000	124	-0.9238
47	23	37050000	55930000	885	0.0856
47	23	55950000	67430000	375	-0.1552
47	23	67450000	71950000	220	0.1672
47	23	72210000	72350000	8	-0.7617
47	23	72370000	74650000	114	0.0689
47	23	74670000	76590000	97	-0.1692
47	23	76610000	77290000	33	008
47	23	77310000	146990000	3275	-0.0129
47	23	147010000	155230000	374	0.4647
47	24	2670000	59030000	596	-4.9529
48	1	750000	4270000	162	-0.7984
48	1	4290000	5490000	59	-1.2882
48	1	5510000	9970000	224	-0.7567
48	1	9990000	10570000	30	-0.2512
48	1	10590000	12910000	117	-0.7308
48	1	13190000	15410000	83	-1.0325
48	1	15430000	16850000	71	-0795
48	1	16930000	17050000	6	0.7546
48	1	17210000	21550000	217	-0.7241
48	1	21570000	23410000	92	0.7664
48	1	23430000	24250000	42	0.3161
48	1	24270000	24350000	5	-4.2646
48	1	24370000	26830000	123	0.0931
48	1	26850000	29490000	132	-0.4639
48	1	29510000	31390000	86	-0.9131
48	1	31410000	35370000	198	-0664
48	1	35390000	36970000	80	0.0372
48	1	36990000	38330000	67	-0.3015
48	1	38350000	39330000	50	0.2973
48	1	39370000	41690000	117	0.604
48	1	41710000	47370000	279	0.2534
48	1	47390000	50850000	173	-0.1089
48	1	50870000	55630000	239	0.2944
48	1	55650000	77590000	1093	-0.0077
48	1	77610000	78010000	21	0.3494
48	1	78030000	78470000	23	0.9648
48	1	78490000	82450000	199	0.2624
48	1	82470000	84250000	77	-0.0389
48	1	84270000	92330000	403	0.3375
48	1	92350000	93970000	81	0.7849
48	1	93990000	100150000	309	0.2052
48	1	100170000	100810000	32	0.9551
48	1	100830000	102350000	77	0.3341
48	1	102370000	112910000	495	-0.0393
48	1	112930000	115550000	132	0.3168
48	1	115570000	117550000	100	-0.0693
48	1	117570000	120430000	144	0.4625
48	1	120450000	146630000	62	0.8793
48	1	146650000	149850000	58	0.2574
48	1	149870000	151090000	61	1.0364
48	1	151110000	152070000	49	0.7484
48	1	152090000	153250000	59	0.1663
48	1	153270000	157090000	192	0.8962
48	1	157110000	159610000	125	0546
48	1	159630000	173470000	686	1.028
48	1	173490000	174330000	42	1.4201
48	1	174350000	178070000	187	0.9135
48	1	178090000	181150000	154	1.3322
48	1	181170000	205910000	1234	1.1162
48	1	206190000	211350000	242	0.8716
48	1	211370000	213470000	104	1.2608
48	1	213490000	223830000	509	0.8667
48	1	223850000	235150000	553	1.085
48	1	235170000	235630000	22	1.8069
48	1	235650000	248130000	613	1.1055
48	1	248150000	249210000	40	0.6413
48	2	30000	8870000	433	-0.1714
48	2	8890000	10730000	93	0.2528
48	2	10750000	11850000	56	0.876
48	2	11870000	19730000	389	-0.1149
48	2	19750000	20550000	41	0463
48	2	20570000	23950000	168	-0.1685
48	2	23970000	29450000	274	0.294
48	2	29470000	32090000	132	-0.1442
48	2	32110000	32910000	38	0.6409
48	2	32930000	38050000	254	-0.0138
48	2	38070000	38430000	19	0.7494
48	2	38450000	39710000	64	1.1508
48	2	39730000	40070000	18	0.7106
48	2	40090000	42010000	97	-0.0999
48	2	42030000	48910000	345	0.2172
48	2	48930000	53730000	240	-0.1098
48	2	53750000	56030000	114	0.3013
